date,"5s, 1853","6s, 1862","6s, 1856","6s, 1867","6s, 1868","5s, 1865","5s, 1874"
1846-06-06,5.1020408163265305,5.88235294117647,,,,,
1846-06-13,4.9813200498132,5.727923627684964,,,,,
1846-06-20,5.0,5.769230769230769,,,,,
1846-06-27,5.0,5.769230769230769,,,,,
1846-07-04,,,,,,,
1846-07-11,5.063291139240507,5.660377358490567,,,,,
1846-07-18,5.0761421319796955,5.607476635514018,,,,,
1846-07-25,,5.660377358490567,,,,,
1846-08-01,5.0761421319796955,5.647058823529412,,,,,
1846-08-08,5.05050505050505,5.6537102473498235,,,,,
1846-08-15,,5.660377358490567,,,,,
1846-08-22,,5.727923627684964,,,,,
1846-08-29,,5.839416058394161,,,,,
1846-09-05,5.181347150259067,5.825242718446602,,,,,
1846-09-12,,5.714285714285714,,,,,
1846-09-19,,5.741626794258373,,,,,
1846-09-26,5.141388174807198,5.687203791469194,,,,,
1846-10-03,5.171299288946347,5.647058823529412,,,,,
1846-10-10,5.194805194805195,5.660377358490567,,,,,
1846-10-17,,,,,,,
1846-10-24,,5.647058823529412,,,,,
1846-10-31,5.208333333333334,5.687203791469194,,,,,
1846-11-07,5.2356020942408374,5.741626794258373,,,,,
1846-11-14,5.181347150259067,5.633802816901409,,,,,
1846-11-21,5.181347150259067,5.6939501779359425,,,,,
1846-11-28,,,,,,,
1846-12-05,5.347593582887701,5.896805896805897,,,,,
1846-12-12,5.347593582887701,5.970149253731343,,,,,
1846-12-19,5.4945054945054945,5.985037406483791,6.045340050377834,,,,
1846-12-26,5.47945205479452,5.970149253731343,6.0529634300126105,,,,
1847-01-02,5.471956224350205,5.9405940594059405,6.075949367088607,,,,
1847-01-09,5.475701574264202,5.988771054273237,6.091370558375635,,,,
1847-01-16,5.4945054945054945,6.0,6.169665809768637,,,,
1847-01-23,,5.973864343497199,6.083650190114068,,,,
1847-01-30,,,,,,,
1847-02-06,,5.839416058394161,5.933250927070458,,,,
1847-02-13,,5.853658536585367,5.962732919254658,,,,
1847-02-20,5.291005291005291,5.825242718446602,5.9186189889025895,,,,
1847-02-27,5.319148936170213,5.825242718446602,5.911330049261084,,,,
1847-03-06,5.291005291005291,5.825242718446602,5.914972273567468,,,,
1847-03-13,,5.853658536585367,5.904059040590406,,,,
1847-03-20,5.319148936170213,5.86080586080586,5.9186189889025895,,,,
1847-03-27,5.319148936170213,,5.900430239704979,,,,
1847-04-03,5.305039787798409,5.839416058394161,5.896805896805897,,,,
1847-04-10,5.376344086021505,5.825242718446602,5.889570552147239,,,,
1847-04-17,5.291005291005291,5.727923627684964,5.769230769230769,,,,
1847-04-24,5.2356020942408374,5.741626794258373,5.734767025089606,,,,
1847-05-01,,,,,,,
1847-05-08,5.208333333333334,5.714285714285714,5.673758865248227,,,,
1847-05-15,,5.633802816901409,5.673758865248227,,,,
1847-05-22,5.208333333333334,5.633802816901409,5.660377358490567,,,,
1847-05-29,5.1020408163265305,5.5813953488372094,5.614035087719298,,,,
1847-06-05,5.208333333333334,,5.797101449275362,,,,
1847-06-12,,5.647058823529412,5.734767025089606,,,,
1847-06-19,5.208333333333334,5.673758865248227,5.714285714285714,,,,
1847-06-26,5.128205128205128,5.647058823529412,5.7007125890736345,,,,
1847-07-03,5.0761421319796955,5.594405594405594,5.687203791469194,,,,
1847-07-10,,5.620608899297424,5.6537102473498235,,,,
1847-07-17,,5.687203791469194,5.714285714285714,,,,
1847-07-24,5.1020408163265305,5.687203791469194,5.673758865248227,,,,
1847-07-31,5.1020408163265305,5.6939501779359425,5.714285714285714,,,,
1847-08-07,5.181347150259067,5.687203791469194,5.6939501779359425,5.6537102473498235,,,
1847-08-14,5.154639175257731,5.714285714285714,5.727923627684964,5.714285714285714,,,
1847-08-21,5.154639175257731,5.776173285198556,,5.769230769230769,,,
1847-08-28,,5.748502994011976,5.83232077764277,5.741626794258373,,,
1847-09-04,,5.783132530120482,5.797101449275362,5.769230769230769,,,
1847-09-11,,5.88235294117647,,5.790108564535585,,,
1847-09-18,,5.727923627684964,,5.727923627684964,,,
1847-09-25,,5.7007125890736345,5.714285714285714,5.6939501779359425,,,
1847-10-02,5.089058524173027,5.714285714285714,5.811138014527845,5.741626794258373,,,
1847-10-09,,5.811138014527845,,5.839416058394161,,,
1847-10-16,,5.811138014527845,,5.811138014527845,,,
1847-10-23,5.376344086021505,5.839416058394161,5.911330049261084,5.821710127349909,,,
1847-10-30,5.376344086021505,5.853658536585367,,5.83232077764277,,,
1847-11-06,5.376344086021505,5.839416058394161,,5.83232077764277,,,
1847-11-13,,5.88235294117647,5.911330049261084,5.86080586080586,,,
1847-11-20,,,,,,,
1847-11-27,,5.825242718446602,,5.853658536585367,,,
1847-12-04,,6.083650190114068,6.0,6.045340050377834,,,
1847-12-11,,6.075949367088607,6.0606060606060606,6.030150753768844,,,
1847-12-18,,6.091370558375635,,,,,
1847-12-27,,6.045340050377834,,6.041535556954059,,,
1848-01-03,,6.091370558375635,6.091370558375635,6.091370558375635,,,
1848-01-08,5.46448087431694,6.06826801517067,6.106870229007633,6.045340050377834,,,
1848-01-15,,6.099110546378653,,6.095238095238095,,,
1848-01-22,5.706134094151213,6.153846153846154,6.22568093385214,6.099110546378653,,,
1848-01-29,5.714285714285714,6.185567010309279,6.25,6.0529634300126105,,,
1848-02-05,5.602240896358544,6.122448979591836,6.177606177606178,6.0,,,
1848-02-12,5.47945205479452,5.985037406483791,6.106870229007633,5.9405940594059405,,,
1848-02-19,,5.992509363295881,6.030150753768844,5.9405940594059405,,,
1848-02-26,5.263157894736842,5.797101449275362,5.783132530120482,5.769230769230769,,,
1848-03-04,5.376344086021505,5.8679706601467,5.970149253731343,5.825242718446602,,,
1848-03-11,5.376344086021505,5.839416058394161,5.9405940594059405,5.790108564535585,,,
1848-03-18,5.298013245033113,5.839416058394161,5.871559633027523,5.811138014527845,,,
1848-03-25,5.420054200542006,5.8679706601467,5.896805896805897,5.8679706601467,,,
1848-04-01,5.434782608695652,5.839416058394161,5.878750765462339,5.839416058394161,,,
1848-04-08,5.347593582887701,5.804111245465538,,5.790108564535585,,,
1848-04-15,5.319148936170213,5.769230769230769,5.818181818181818,5.762304921968788,,,
1848-04-23,5.376344086021505,5.825242718446602,5.825242718446602,5.755395683453238,,,
1848-04-29,,5.7657657657657655,5.84652862362972,5.741626794258373,,,
1848-05-06,5.376344086021505,,5.857230018303844,5.741626794258373,,,
1848-05-13,5.291005291005291,5.811138014527845,5.853658536585367,5.751947273816657,,,
1848-05-20,5.242463958060288,,5.850091407678245,5.727923627684964,,,
1848-05-27,5.263157894736842,5.762304921968788,5.783132530120482,5.734767025089606,,,
1848-06-03,5.347593582887701,5.896805896805897,5.9775840597758405,5.87515299877601,,,
1848-06-10,5.347593582887701,5.8679706601467,5.904059040590406,5.839416058394161,,,
1848-06-17,5.319148936170213,5.88235294117647,5.9405940594059405,5.825242718446602,,,
